Survey.event,Plot.location,Treatment.code,PLANT_ID,Tiller.ID,Leaf.ID,Damage,Chew,Scrape,Mechanical,Chlorosis,Col,%Col,#C.Lesions,Rhiz,%Rhiz,#R.Lesions,Rust,%Rust,#P.Lesions ,GLS,%GLS,#G.Lesions ,Epichloe.presence,Survey.Date,Notes,Observer,Recorder
7,B44,EI,3,3,5,NL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,10-Oct-19,NA,"JK, RC","JK, RC"
8,B45,EI,3,3,1,D,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,14-Oct-19,NA,"JK, BMN, RC","JK, BMN, RC"
8,B45,EI,3,3,2,D,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,14-Oct-19,NA,"JK, BMN, RC","JK, BMN, RC"
8,B45,EI,3,3,3,ND,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,14-Oct-19,NA,"JK, BMN, RC","JK, BMN, RC"
8,B45,EI,3,3,4,NL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,14-Oct-19,NA,"JK, BMN, RC","JK, BMN, RC"
8,B45,EI,3,3,5,NL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,14-Oct-19,NA,"JK, BMN, RC","JK, BMN, RC"
9,B45,EI,3,3,1,D,0,0,1,0,1,0.5,4,0,0,0,0,0,0,0,0,0,NA,17-Oct-19,NA,"RC, BMN","RC, BMN"
9,B45,EI,3,3,2,D,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,17-Oct-19,NA,"RC, BMN","RC, BMN"
9,B45,EI,3,3,3,ND,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,17-Oct-19,NA,"RC, BMN","RC, BMN"
9,B45,EI,3,3,4,NL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,17-Oct-19,NA,"RC, BMN","RC, BMN"
9,B45,EI,3,3,5,NL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,17-Oct-19,NA,"RC, BMN","RC, BMN"
10,A20,EI,3,3,1,D,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,21-Oct-19,NA,"JK, RC, BMN","JK, RC, BMN"
10,A20,EI,3,3,2,D,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,21-Oct-19,NA,"JK, RC, BMN","JK, RC, BMN"
10,A20,EI,3,3,3,ND,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,21-Oct-19,NA,"JK, RC, BMN","JK, RC, BMN"
10,A20,EI,3,3,4,NL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,21-Oct-19,NA,"JK, RC, BMN","JK, RC, BMN"
10,A20,EI,3,3,5,NL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,21-Oct-19,NA,"JK, RC, BMN","JK, RC, BMN"
11,A20,EI,3,4,1,D,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,24-Oct-19,NA,"JK, RC","JK, RC"
11,A20,EI,3,4,2,ND,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,24-Oct-19,NA,"JK, RC","JK, RC"
11,A20,EI,3,4,3,NL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,24-Oct-19,NA,"JK, RC","JK, RC"
11,A20,EI,3,4,4,NL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,24-Oct-19,NA,"JK, RC","JK, RC"
11,A20,EI,3,4,5,NL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,24-Oct-19,NA,"JK, RC","JK, RC"
12,C18,EI,3,4,1,D,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,28-Oct-19,NA,"RC, JK, BMN","RC, JK, BMN"
12,C18,EI,3,4,2,D,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,28-Oct-19,NA,"RC, JK, BMN","RC, JK, BMN"
12,C18,EI,3,4,3,NL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,28-Oct-19,NA,"RC, JK, BMN","RC, JK, BMN"
12,C18,EI,3,4,4,NL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,28-Oct-19,NA,"RC, JK, BMN","RC, JK, BMN"
12,C18,EI,3,4,5,NL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,28-Oct-19,NA,"RC, JK, BMN","RC, JK, BMN"
13,C18,EI,3,4,1,D,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,31-Oct-19,TOO SMALL TO COLLECT TILLER ,"RC, JK, BMN","RC, JK, BMN"
13,C18,EI,3,4,2,ND,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,31-Oct-19,TOO SMALL TO COLLECT TILLER ,"RC, JK, BMN","RC, JK, BMN"
13,C18,EI,3,4,3,NL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,31-Oct-19,TOO SMALL TO COLLECT TILLER ,"RC, JK, BMN","RC, JK, BMN"
13,C18,EI,3,4,4,NL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,31-Oct-19,TOO SMALL TO COLLECT TILLER ,"RC, JK, BMN","RC, JK, BMN"
13,C18,EI,3,4,5,NL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,31-Oct-19,TOO SMALL TO COLLECT TILLER ,"RC, JK, BMN","RC, JK, BMN"
1,A5,EI,4,1,1,D,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19-Sep-19,NA,"JK, BMN, RC","JK, BMN, RC"
1,A5,EI,4,1,2,D,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19-Sep-19,NA,"JK, BMN, RC","JK, BMN, RC"
1,A5,EI,4,1,3,ND,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19-Sep-19,NA,"JK, BMN, RC","JK, BMN, RC"
1,A5,EI,4,1,4,NL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19-Sep-19,NA,"JK, BMN, RC","JK, BMN, RC"
1,A5,EI,4,1,5,NL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19-Sep-19,NA,"JK, BMN, RC","JK, BMN, RC"
2,A5,EI,4,1,1,D,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23-Sep-19,NA,"JK, RC, BMN","JK, RC, BMN"
2,A5,EI,4,1,2,D,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23-Sep-19,NA,"JK, RC, BMN","JK, RC, BMN"
2,A5,EI,4,1,3,ND,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23-Sep-19,NA,"JK, RC, BMN","JK, RC, BMN"
2,A5,EI,4,1,4,NL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23-Sep-19,NA,"JK, RC, BMN","JK, RC, BMN"
2,A5,EI,4,1,5,NL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23-Sep-19,NA,"JK, RC, BMN","JK, RC, BMN"
3,A5,EI,4,1,1,D,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26-Sep-19,NA,"JK, RC, BMN","JK, RC, BMN"
3,A5,EI,4,1,2,D,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26-Sep-19,NA,"JK, RC, BMN","JK, RC, BMN"
3,A5,EI,4,1,3,D,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26-Sep-19,NA,"JK, RC, BMN","JK, RC, BMN"
3,A5,EI,4,1,4,NL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26-Sep-19,NA,"JK, RC, BMN","JK, RC, BMN"
3,A5,EI,4,1,5,NL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26-Sep-19,NA,"JK, RC, BMN","JK, RC, BMN"
4,A22,EI,4,1,1,D,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,30-Sep-19,NA,"JK, RC, BMN","JK, RC, BMN"
4,A22,EI,4,1,2,D,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30-Sep-19,NA,"JK, RC, BMN","JK, RC, BMN"
4,A22,EI,4,1,3,D,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30-Sep-19,NA,"JK, RC, BMN","JK, RC, BMN"
4,A22,EI,4,1,4,NL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30-Sep-19,NA,"JK, RC, BMN","JK, RC, BMN"
4,A22,EI,4,1,5,NL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30-Sep-19,NA,"JK, RC, BMN","JK, RC, BMN"
5,A22,EI,4,1,1,D,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3-Oct-19,NA,"JK, BMN",JK. BMN
5,A22,EI,4,1,2,D,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3-Oct-19,NA,"JK, BMN",JK. BMN
5,A22,EI,4,1,3,ND,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3-Oct-19,NA,"JK, BMN",JK. BMN
5,A22,EI,4,1,4,NL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3-Oct-19,NA,"JK, BMN",JK. BMN
5,A22,EI,4,1,5,NL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3-Oct-19,NA,"JK, BMN",JK. BMN
6,A27,EI,4,1,1,D,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7-Oct-19,NA,"JK, RC, BMN","JK, RC, BMN"
6,A27,EI,4,1,2,D,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7-Oct-19,NA,"JK, RC, BMN","JK, RC, BMN"
6,A27,EI,4,1,3,ND,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7-Oct-19,NA,"JK, RC, BMN","JK, RC, BMN"
6,A27,EI,4,1,4,NL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7-Oct-19,NA,"JK, RC, BMN","JK, RC, BMN"
6,A27,EI,4,1,5,NL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7-Oct-19,NA,"JK, RC, BMN","JK, RC, BMN"
7,A27,EI,4,1,1,D,0,0,1,0,0,0,0,0,0,0,1,0.04,4,0,0,0,0,10-Oct-19,NA,"JK, RC","JK, RC"
7,A27,EI,4,1,2,D,0,1,1,0,1,0.5,1,0,0,0,0,0,0,0,0,0,0,10-Oct-19,NA,"JK, RC","JK, RC"
7,A27,EI,4,1,3,ND,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10-Oct-19,NA,"JK, RC","JK, RC"
7,A27,EI,4,1,4,NL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10-Oct-19,NA,"JK, RC","JK, RC"
7,A27,EI,4,1,5,NL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10-Oct-19,NA,"JK, RC","JK, RC"
8,B16,EI,4,1,1,D,0,1,0,0,0,0,0,0,0,0,1,0.03,3,0,0,0,0,14-Oct-19,NA,"JK, BMN, RC","JK, BMN, RC"
8,B16,EI,4,1,2,D,0,0,1,0,1,1,3,0,0,0,1,0.03,3,0,0,0,0,14-Oct-19,NA,"JK, BMN, RC","JK, BMN, RC"
8,B16,EI,4,1,3,D,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14-Oct-19,NA,"JK, BMN, RC","JK, BMN, RC"
8,B16,EI,4,1,4,NL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14-Oct-19,NA,"JK, BMN, RC","JK, BMN, RC"
8,B16,EI,4,1,5,NL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14-Oct-19,NA,"JK, BMN, RC","JK, BMN, RC"
9,B16,EI,4,1,1,D,0,1,0,0,0,0,0,0,0,0,1,0.07,7,0,0,0,0,17-Oct-19,NA,"RC, BMN","RC, BMN"
9,B16,EI,4,1,2,D,0,1,1,0,0,0,0,0,0,0,1,0.14,14,0,0,0,0,17-Oct-19,NA,"RC, BMN","RC, BMN"
9,B16,EI,4,1,3,ND,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17-Oct-19,NA,"RC, BMN","RC, BMN"
9,B16,EI,4,1,4,NL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17-Oct-19,NA,"RC, BMN","RC, BMN"
9,B16,EI,4,1,5,NL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17-Oct-19,NA,"RC, BMN","RC, BMN"
10,B15,EI,4,1,1,D,0,1,0,0,0,0,0,0,0,0,1,0.15,15,0,0,0,0,21-Oct-19,NA,"JK, RC, BMN","JK, RC, BMN"
10,B15,EI,4,1,2,D,0,1,1,0,0,0,0,0,0,0,1,0.35,35,0,0,0,0,21-Oct-19,NA,"JK, RC, BMN","JK, RC, BMN"
10,B15,EI,4,1,3,D,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21-Oct-19,NA,"JK, RC, BMN","JK, RC, BMN"
10,B15,EI,4,1,4,NL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21-Oct-19,NA,"JK, RC, BMN","JK, RC, BMN"
10,B15,EI,4,1,5,NL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21-Oct-19,NA,"JK, RC, BMN","JK, RC, BMN"
11,B15,EI,4,1,6,NL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24-Oct-19,NA,"JK, RC","JK, RC"
11,B15,EI,4,1,2,D,0,1,1,0,0,0,0,0,0,0,1,0.23,23,0,0,0,0,24-Oct-19,NA,"JK, RC","JK, RC"
11,B15,EI,4,1,3,D,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24-Oct-19,NA,"JK, RC","JK, RC"
11,B15,EI,4,1,4,ND,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24-Oct-19,NA,"JK, RC","JK, RC"
11,B15,EI,4,1,5,NL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24-Oct-19,NA,"JK, RC","JK, RC"
12,B25,EI,4,1,6,NL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28-Oct-19,NA,"RC, JK, BMN","RC, JK, BMN"
12,B25,EI,4,1,2,D,0,0,1,0,0,0,0,0,0,0,1,0.07,7,0,0,0,0,28-Oct-19,NA,"RC, JK, BMN","RC, JK, BMN"
12,B25,EI,4,1,3,ND,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28-Oct-19,NA,"RC, JK, BMN","RC, JK, BMN"
12,B25,EI,4,1,4,ND,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28-Oct-19,NA,"RC, JK, BMN","RC, JK, BMN"
12,B25,EI,4,1,5,NL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28-Oct-19,NA,"RC, JK, BMN","RC, JK, BMN"
13,B25,EI,4,1,6,NL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31-Oct-19,NA,"RC, JK, BMN","RC, JK, BMN"
13,B25,EI,4,1,2,D,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31-Oct-19,NA,"RC, JK, BMN","RC, JK, BMN"
13,B25,EI,4,1,3,D,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31-Oct-19,NA,"RC, JK, BMN","RC, JK, BMN"
13,B25,EI,4,1,4,ND,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31-Oct-19,NA,"RC, JK, BMN","RC, JK, BMN"
13,B25,EI,4,1,5,NL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31-Oct-19,NA,"RC, JK, BMN","RC, JK, BMN"
1,B11,EI,5,1,1,D,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19-Sep-19,NA,"JK, BMN, RC","JK, BMN, RC"
1,B11,EI,5,1,2,ND,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19-Sep-19,NA,"JK, BMN, RC","JK, BMN, RC"
1,B11,EI,5,1,3,ND,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19-Sep-19,NA,"JK, BMN, RC","JK, BMN, RC"
1,B11,EI,5,1,4,NL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19-Sep-19,NA,"JK, BMN, RC","JK, BMN, RC"
1,B11,EI,5,1,5,NL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19-Sep-19,NA,"JK, BMN, RC","JK, BMN, RC"
2,B11,EI,5,1,1,D,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23-Sep-19,NA,"JK, RC, BMN","JK, RC, BMN"
2,B11,EI,5,1,2,ND,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23-Sep-19,NA,"JK, RC, BMN","JK, RC, BMN"
2,B11,EI,5,1,3,D,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23-Sep-19,NA,"JK, RC, BMN","JK, RC, BMN"
2,B11,EI,5,1,4,NL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23-Sep-19,NA,"JK, RC, BMN","JK, RC, BMN"
2,B11,EI,5,1,5,NL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23-Sep-19,NA,"JK, RC, BMN","JK, RC, BMN"
3,B11,EI,5,1,1,D,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26-Sep-19,NA,"JK, RC, BMN","JK, RC, BMN"
3,B11,EI,5,1,2,ND,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26-Sep-19,NA,"JK, RC, BMN","JK, RC, BMN"
3,B11,EI,5,1,3,ND,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26-Sep-19,NA,"JK, RC, BMN","JK, RC, BMN"
3,B11,EI,5,1,4,NL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26-Sep-19,NA,"JK, RC, BMN","JK, RC, BMN"
3,B11,EI,5,1,5,NL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26-Sep-19,NA,"JK, RC, BMN","JK, RC, BMN"
4,A27,EI,5,1,6,NL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30-Sep-19,NA,"JK, RC, BMN","JK, RC, BMN"
4,A27,EI,5,1,2,D,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30-Sep-19,NA,"JK, RC, BMN","JK, RC, BMN"
4,A27,EI,5,1,3,D,0,0,0,0,1,0.5,1,0,0,0,0,0,0,0,0,0,0,30-Sep-19,NA,"JK, RC, BMN","JK, RC, BMN"
4,A27,EI,5,1,4,ND,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30-Sep-19,NA,"JK, RC, BMN","JK, RC, BMN"
4,A27,EI,5,1,5,NL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30-Sep-19,NA,"JK, RC, BMN","JK, RC, BMN"
5,A27,EI,5,1,6,NL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3-Oct-19,NA,"JK, BMN",JK. BMN
5,A27,EI,5,1,2,D,0,0,0,0,0,0,0,1,5,2,0,0,0,0,0,0,0,3-Oct-19,NA,"JK, BMN",JK. BMN
5,A27,EI,5,1,3,D,0,0,0,0,1,0.5,1,1,2,1,0,0,0,0,0,0,0,3-Oct-19,NA,"JK, BMN",JK. BMN
5,A27,EI,5,1,4,ND,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3-Oct-19,NA,"JK, BMN",JK. BMN
5,A27,EI,5,1,5,NL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3-Oct-19,NA,"JK, BMN",JK. BMN
6,B14,EI,5,1,6,NL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7-Oct-19,NA,"JK, RC, BMN","JK, RC, BMN"
6,B14,EI,5,1,2,D,0,0,0,0,0,0,0,1,2,1,0,0,0,0,0,0,0,7-Oct-19,NA,"JK, RC, BMN","JK, RC, BMN"
6,B14,EI,5,1,3,D,0,0,0,0,1,2,2,0,0,0,0,0,0,0,0,0,0,7-Oct-19,NA,"JK, RC, BMN","JK, RC, BMN"
6,B14,EI,5,1,4,ND,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7-Oct-19,NA,"JK, RC, BMN","JK, RC, BMN"
6,B14,EI,5,1,5,NL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7-Oct-19,NA,"JK, RC, BMN","JK, RC, BMN"
7,B14,EI,5,1,6,NL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10-Oct-19,NA,"JK, RC","JK, RC"
7,B14,EI,5,1,2,D,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10-Oct-19,NA,"JK, RC","JK, RC"
7,B14,EI,5,1,3,D,0,1,0,0,1,3,4,0,0,0,0,0,0,0,0,0,0,10-Oct-19,NA,"JK, RC","JK, RC"
7,B14,EI,5,1,4,ND,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10-Oct-19,NA,"JK, RC","JK, RC"
7,B14,EI,5,1,5,ND,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10-Oct-19,NA,"JK, RC","JK, RC"
8,B26,EI,5,1,6,NL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14-Oct-19,NA,"JK, BMN, RC","JK, BMN, RC"
8,B26,EI,5,1,2,D,0,0,1,0,1,0.5,1,0,0,0,0,0,0,0,0,0,0,14-Oct-19,NA,"JK, BMN, RC","JK, BMN, RC"
8,B26,EI,5,1,3,D,0,0,0,0,1,2,5,0,0,0,1,0.01,1,0,0,0,0,14-Oct-19,NA,"JK, BMN, RC","JK, BMN, RC"
8,B26,EI,5,1,4,ND,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14-Oct-19,NA,"JK, BMN, RC","JK, BMN, RC"
8,B26,EI,5,1,5,D,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14-Oct-19,NA,"JK, BMN, RC","JK, BMN, RC"
9,B26,EI,5,1,6,NL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17-Oct-19,NA,"RC, BMN","RC, BMN"
9,B26,EI,5,1,2,D,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17-Oct-19,NA,"RC, BMN","RC, BMN"
9,B26,EI,5,1,3,D,0,0,0,0,1,2,5,0,0,0,1,0.02,2,0,0,0,0,17-Oct-19,NA,"RC, BMN","RC, BMN"
9,B26,EI,5,1,4,ND,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17-Oct-19,NA,"RC, BMN","RC, BMN"
9,B26,EI,5,1,5,D,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17-Oct-19,NA,"RC, BMN","RC, BMN"
10,B10,EI,5,1,6,NL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21-Oct-19,NA,"JK, RC, BMN","JK, RC, BMN"
10,B10,EI,5,1,2,D,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21-Oct-19,NA,"JK, RC, BMN","JK, RC, BMN"
10,B10,EI,5,1,3,D,0,0,0,0,1,1,3,0,0,0,1,0.01,1,0,0,0,0,21-Oct-19,NA,"JK, RC, BMN","JK, RC, BMN"
10,B10,EI,5,1,4,ND,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21-Oct-19,NA,"JK, RC, BMN","JK, RC, BMN"
10,B10,EI,5,1,5,D,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21-Oct-19,NA,"JK, RC, BMN","JK, RC, BMN"
11,B10,EI,5,1,6,NL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24-Oct-19,NA,"JK, RC","JK, RC"
11,B10,EI,5,1,7,NL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24-Oct-19,NA,"JK, RC","JK, RC"
11,B10,EI,5,1,3,D,0,0,0,0,1,0.5,2,0,0,0,0,0,0,0,0,0,0,24-Oct-19,NA,"JK, RC","JK, RC"
11,B10,EI,5,1,4,ND,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24-Oct-19,NA,"JK, RC","JK, RC"
11,B10,EI,5,1,5,D,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24-Oct-19,NA,"JK, RC","JK, RC"
12,A33,EI,5,1,6,ND,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28-Oct-19,NA,"RC, JK, BMN","RC, JK, BMN"
12,A33,EI,5,1,7,NL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28-Oct-19,NA,"RC, JK, BMN","RC, JK, BMN"
12,A33,EI,5,1,3,D,0,0,0,0,1,0.5,4,0,0,0,1,0.06,6,0,0,0,0,28-Oct-19,NA,"RC, JK, BMN","RC, JK, BMN"
12,A33,EI,5,1,4,D,0,1,0,0,0,0,0,0,0,0,1,0.01,1,0,0,0,0,28-Oct-19,NA,"RC, JK, BMN","RC, JK, BMN"
12,A33,EI,5,1,5,D,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28-Oct-19,NA,"RC, JK, BMN","RC, JK, BMN"
13,A33,EI,5,1,6,ND,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31-Oct-19,NA,"RC, JK, BMN","RC, JK, BMN"
13,A33,EI,5,1,7,NL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31-Oct-19,NA,"RC, JK, BMN","RC, JK, BMN"
13,A33,EI,5,1,8,NL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31-Oct-19,NA,"RC, JK, BMN","RC, JK, BMN"
13,A33,EI,5,1,4,D,0,0,0,0,1,0.25,1,0,0,0,1,0.01,1,0,0,0,0,31-Oct-19,NA,"RC, JK, BMN","RC, JK, BMN"
13,A33,EI,5,1,5,D,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31-Oct-19,NA,"RC, JK, BMN","RC, JK, BMN"
1,B19,EF,6,1,1,D,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19-Sep-19,NA,"JK, BMN, RC","JK, BMN, RC"
1,B19,EF,6,1,2,D,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19-Sep-19,NA,"JK, BMN, RC","JK, BMN, RC"
1,B19,EF,6,1,3,D,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19-Sep-19,NA,"JK, BMN, RC","JK, BMN, RC"
1,B19,EF,6,1,4,NL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19-Sep-19,NA,"JK, BMN, RC","JK, BMN, RC"
1,B19,EF,6,1,5,NL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19-Sep-19,NA,"JK, BMN, RC","JK, BMN, RC"
2,B19,EF,6,1,6,NL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23-Sep-19,NA,"JK, RC, BMN","JK, RC, BMN"
